,SMILES,HOMO_pred,LUMO_pred,PCE_pred,Similarity,HOMO_nn,LUMO_nn,PCE_nn,SMILES_nn
28,"c1cnc(-c2nccc(-c3cc4c(s3)-c3sc(C5COc6nsnc6O5)cc3C43SCCS3)n2)nn1
",-5.800565719604492,-2.581170082092285,1.4170727729797363,90.74074074074075,-5.8552312737426995,-2.8226393031575094,1.62785880675892,c1cnc(-c2ncnc(-c3cc4c(s3)-c3sc(C5COc6nsnc6O5)cc3C43SCCS3)n2)nn1
29,"O=C(c1ccc(-c2occc2C(=O)c2cccs2)s1)c1cocc1-c1occc1C(=O)c1ccc(-c2nccn2C(=O)n2ccnc2)s1
",-5.995528221130371,-2.736337184906006,0.8418068885803223,85.93155893536122,-6.0710997911192095,-2.7266141874314997,0.7335640103971339,O=C(c1ccc(-c2occc2C(=O)c2cccs2)s1)c1cocc1-c1occc1C(=O)c1ccc(-c2ccncn2)s1
30,"N#Cc1ccc2sc([SiH]3C=C4OCCOC4=C3)c(-c3scc4c3SCCO4)c2c1
",-5.717329978942871,-2.2342159748077393,0.3987797498703003,77.27272727272727,-5.84753044081463,-2.44094221492298,0.6608758912794219,Cc1nc2csc(-c3c([SiH]4C=C5OCCOC5=C4)sc4ccc(C#N)cc34)c2nc1C
31,"CN1C(=O)C(=CC2=CC=C(c3ccc(C(=O)c4cocc4C4=CC=CC5N=C(F)C(F)=NC45)s3)n2)C(=O)N(C)C1=O
",-6.0860114097595215,-3.6220932006835938,3.753420352935791,88.41201716738198,-6.319345310205129,-3.07393361500803,0.8291079811843342,CN1C(=O)C(=Cc2nccc(-c3ccc(C(=O)c4cocc4C4=CC=CC5N=C(F)C(F)=NC45)s3)n2)C(=O)N(C)C1=O
32,"CN1C(=O)C(=Cc2occc2C(=O)c2ccc(-c3cnc(-c4c(F)c(F)cc(F)c4F)nc3)s2)C(=O)N(C)C1=O
",-6.708095550537109,-3.305830955505371,0.5815421342849731,90.9090909090909,-6.68523650041808,-3.54088785213185,0.7962931820912671,CN1C(=O)C(=Cc2ccc(C(=O)c3ccoc3-c3cnc(-c4c(F)c(F)cc(F)c4F)nc3)s2)C(=O)N(C)C1=O
33,"CN1C(=O)C2=C(c3nocc3C(=O)O)N(C)C(=O)C2=C1c1ccnc(C2COc3nsnc3O2)n1
",-5.908692836761475,-3.5072593688964844,4.987517833709717,90.9090909090909,-5.80821000348881,-3.35372661388542,5.03581284374434,CN1C(=O)C2=C(c3nocc3C(=O)O)N(C)C(=O)C2=C1c1nccc(C2COc3nsnc3O2)n1
34,"CN1C(=O)C(=Cc2nc3ccc(-c4ccc(C(=O)c5cocc5-c5c(F)c(F)cc(F)c5F)s4)cc3o2)C(=O)N(C)C1=O
",-6.3656721115112305,-3.5530166625976562,1.5628944635391235,91.59663865546219,-6.507953334601541,-3.2923932404080896,0.785866401854703,CN1C(=O)C(=Cc2ccc3nc(-c4ccc(C(=O)c5cocc5-c5c(F)c(F)cc(F)c5F)s4)oc3c2)C(=O)N(C)C1=O
35,"CN1C(=O)C(=Cc2ccnc(-c3c(C4=C5OCCOC5=C[Si]4(C)C)sc4ccc(C#N)cc34)n2)C(=O)N(C)C1=O
",-5.730571746826172,-3.3260562419891357,6.479568004608154,91.96428571428571,-5.893665906931269,-2.7688162213138803,1.24606745963646,CN1C(=O)C(=Cc2nccc(-c3c(C4=C5OCCOC5=C[Si]4(C)C)sc4ccc(C#N)cc34)n2)C(=O)N(C)C1=O
36,"C(=Cc1ncnc(-c2nc3ccccc3[nH]2)n1)c1ccc2nc(C=Cc3ccnc(-c4nc5ccccc5[nH]4)n3)oc2c1
",-6.154572010040283,-3.124471664428711,1.3999009132385254,92.24806201550388,-6.032137620859441,-3.00206893755122,1.53293752549984,C(=Cc1ccnc(-c2nc3ccccc3[nH]2)n1)c1ccc2nc(C=Cc3ccnc(-c4nc5ccccc5[nH]4)n3)oc2c1
37,"c1ccc2[nH]c(-c3nccc(-c4sc(-c5ncnc(-c6nc7ccccc7[nH]6)n5)c5c4SCCS5)n3)nc2c1
",-6.059319019317627,-2.9005184173583984,1.1730012893676758,91.45299145299145,-5.93876255988475,-2.7021779485226696,0.995769229111815,c1ccc2[nH]c(-c3nccc(-c4sc(-c5ccnc(-c6nc7ccccc7[nH]6)n5)c5c4SCCS5)n3)nc2c1
38,"O=C(O)c1conc1-c1sc(-c2ccncn2)c2c1C(=O)c1c(C(F)(F)F)sc(C(F)(F)F)c1C2=O
",-6.880552291870117,-3.485034942626953,0.6667408347129822,89.10891089108911,-6.676127864880941,-3.4778146397524905,0.732708011923372,O=C(O)c1conc1-c1sc(C=Cc2ccncn2)c2c1C(=O)c1c(C(F)(F)F)sc(C(F)(F)F)c1C2=O
39,"N#CC(C#N)=C1C(=CC=C2Sc3ccccc3N2c2cnc(-c3ncccn3)nc2)C(=O)c2ccccc21
",-5.747987747192383,-2.98099946975708,4.566389083862305,92.7927927927928,-5.74160609656355,-3.10209487904492,3.9038044480578398,N#CC(C#N)=C1C(=CC=C2Sc3ccccc3N2c2cnc(-c3nccnn3)nc2)C(=O)c2ccccc21
40,"N#CC(C#N)=C1C=C(c2ccc(C(=O)c3cocc3C3=CC(=C(C#N)C#N)C=CS3)s2)OC(c2ccc(C(=O)c3ccoc3)s2)=C1
",-6.285479545593262,-3.6084280014038086,2.9721615314483643,84.97854077253218,-6.12321564362268,-3.13620144033126,1.63343463925834,N#CC(C#N)=C1C=CSC(c2cocc2C(=O)c2ccc(-c3ccc(C(=O)c4ccoc4)s3)s2)=C1
41,"O=C(O)c1ccnc(-c2sc3c(sc4c(F)c(-c5ncnc(C(=O)O)n5)sc43)c2F)n1
",-6.795239448547363,-3.5808351039886475,0.8096370697021484,88.50574712643679,-6.9409714711195,-3.70181517098587,0.576552813075987,O=C(O)c1ncnc(-c2sc3c(sc4c(F)c(-c5ncnc(C(=O)O)n5)sc43)c2F)n1
42,"N#Cc1sc(-c2cnc(-c3sc(C#N)c4c3OCCS4)nc2)c2c1OCCS2
",-6.057529926300049,-2.8125970363616943,0.9798026084899902,95.1219512195122,-6.064971412066241,-2.86036270393376,0.992594235409763,N#Cc1sc(-c2cnc(-c3sc(C#N)c4c3OCCS4)nc2)c2c1SCCO2
43,"C1=C2OCCOC2=C[SiH]1c1nccc(-c2ncccn2)n1
",-5.668817043304443,-2.245753765106201,0.9458919763565063,84.12698412698413,-5.768813514,-2.3673904515,0.6997772354491961,C1=C2OCCOC2=C[SiH]1c1ncnc(-c2ncccn2)n1
44,"Fc1c(F)c(C2COc3nsnc3O2)c2nsnc2c1-c1cnc(-c2scc3c2SCCO3)nc1
",-5.87770938873291,-3.334646701812744,4.958014011383057,90.29126213592234,-5.82156074411409,-3.36184660667201,4.9646588435295,Fc1c(F)c(C2COc3nsnc3O2)c2nsnc2c1-c1cnc(-c2scc3c2SCCS3)nc1
45,"N#Cc1csc2sc3sc(-c4ncnc(C5COc6cscc6S5)n4)c(C#N)c3c12
",-6.058337688446045,-3.0911641120910645,2.0028319358825684,77.27272727272727,-6.5114808892658305,-3.2684654582993002,0.7495015551254309,N#Cc1csc2sc3sc(-c4ncnc(C5COc6nsnc6O5)n4)c(C#N)c3c12
46,"O=C(O)c1c(-c2cnc(C3COc4nsnc4O3)nn2)noc1-c1cnc(C2COc3nsnc3O2)nc1
",-6.652768135070801,-3.393712043762207,0.7868510484695435,91.07142857142857,-6.7085715956272995,-3.5038754701097,0.7073931167997379,O=C(O)c1c(-c2cnc(C3COc4nsnc4O3)nn2)noc1-c1cnc(C2COc3nsnc3O2)nn1
47,"N#Cc1cc(F)c(-c2nc(F)cc3nsnc23)c(C#N)c1-c1ccc(N)cc1
",-6.192152976989746,-3.5190720558166504,0.47149863839149475,62.96296296296296,-7.03925786822348,-4.02565795151728,0.819939790453415,N#Cc1sc(-c2nc(F)cc3nsnc23)c(C#N)c1-c1nc(F)cc2nsnc12
48,"CN1C(=O)C2=C(c3c(C#N)sc(C4COc5nsnc5O4)c3C#N)N(C)C(=O)C2=C1C#N
",-6.453149318695068,-3.940685272216797,2.8958394527435303,89.8876404494382,-6.60838421910395,-4.24967623844841,2.9070629134230095,CN1C(=O)C2=C(c3sc(C#N)c(C4COc5nsnc5O4)c3C#N)N(C)C(=O)C2=C1C#N
49,"O=C(c1ccoc1)c1sccc1-c1cnc(-c2nc3ccccc3o2)nc1
",-6.286054611206055,-2.631165027618408,0.39824509620666504,72.8395061728395,-6.395845422231281,-3.0890036599098902,0.684961230498846,O=C(c1ccoc1)c1sccc1-c1ncc(-c2c(F)ccc3nsnc23)cn1
50,"FC1=NC2C=CC=C(c3ccnc(-c4c5c(cc6cscc46)N=S=N5)n3)C2N=C1F
",-5.62821102142334,-3.4377496242523193,8.305419921875,71.34502923976608,-5.99663436078037,-2.5844234770387997,0.615928979451818,Cc1nc2csc(-c3nccc(C4=CC=CC5N=C(F)C(F)=NC45)n3)c2nc1C
51,"N#Cc1csc2sc3sc(-c4ccc(C(=O)c5cocc5-c5sc6sc7scc(C#N)c7c6c5C#N)s4)c(C#N)c3c12
",-6.309334754943848,-3.096897602081299,0.7607799768447876,84.82142857142857,-6.31685561418032,-3.2581789961821004,1.2288268166601999,N#Cc1csc(C#N)c1-c1ccc(C(=O)c2cocc2-c2sc3sc4scc(C#N)c4c3c2C#N)s1
52,"c1cc(-c2ncnc(-c3cc4c(s3)-c3sc(-c5ccnc(-c6ccncn6)n5)cc3C43OCCO3)n2)ncn1
",-5.9055562019348145,-3.0141077041625977,2.2485079765319824,91.45299145299145,-5.779566762602251,-2.89023282122069,2.3697770046596096,c1cc(-c2nccc(-c3cc4c(s3)-c3sc(-c5ccnc(-c6ccncn6)n5)cc3C43OCCO3)n2)ncn1
53,"N#Cc1ccc2sc(-c3c(F)c(F)c(-c4nc5ccccc5s4)c4nsnc34)c(-c3c(F)ccc4nsnc34)c2c1
",-6.289279460906982,-3.416609764099121,1.73829185962677,90.67796610169492,-6.246563876397281,-3.37610291144418,1.89661395696181,N#Cc1ccc2sc(-c3c(F)cc(-c4nc5ccccc5s4)c4nsnc34)c(-c3c(F)ccc4nsnc34)c2c1
54,"Cc1oc(=O)c2ccccc2c1-c1ncc(-c2cnc(-c3cnc(-c4c(C)oc(=O)c5ccccc45)nn3)nc2)cn1
",-6.341565132141113,-3.1832242012023926,1.294253945350647,95.90163934426229,-6.24697595895026,-3.2287611728416,1.3963723833361101,Cc1oc(=O)c2ccccc2c1-c1ncc(-c2cnc(-c3cnc(-c4c(C)oc(=O)c5ccccc45)nc3)nn2)cn1
55,"Cn1c(=O)c2c(-c3occc3C(=O)c3cccs3)c3c4cccc5c(C#N)ccc(c3c(C3COc6nsnc6O3)c2c1=O)c54
",-6.615082740783691,-3.4575610160827637,0.7476564645767212,85.82995951417004,-6.639653060808411,-3.48688911062816,0.8127381644281179,Cn1c(=O)c2c(-c3sccc3C(=O)O)c3c4cccc5c(C#N)ccc(c3c(C3COc6nsnc6O3)c2c1=O)c54
56,"CN1C(=O)C2=C(c3ncc(C(=O)O)nn3)N(C)C(=O)C2=C1c1cnc(C(F)(F)F)nn1
",-6.375880241394043,-4.284974575042725,4.505312919616699,80.0,-6.5688193615951205,-4.299398751,3.20786498677768,CN1C(=O)C2=C(c3cnc(C(F)(F)F)nn3)N(C)C(=O)C2=C1c1cnc(C(F)(F)F)nn1
57,"O=C(c1csc(-c2ccncn2)c1C(=O)O)c1cccs1
",-6.241794109344482,-2.843735933303833,0.5305019617080688,62.42038216560509,-6.23081344164292,-2.79581265818484,0.524593125625783,O=C(O)c1cscc1-c1cocc1C(=O)c1ccc(-c2csc(-c3ccncn3)c2C(=O)O)s1
58,"CN1C(=O)C2=C(c3c(F)c(F)cc(F)c3F)N(C)C(=O)C2=C1c1sccc1C(=O)O
",-5.663173675537109,-3.066787004470825,4.979228973388672,85.0,-5.822026126443941,-3.11523053020316,3.34051229933187,CN1C(=O)C2=C(c3c(F)c(F)cc(F)c3F)N(C)C(=O)C2=C1c1nocc1C(=O)O
59,"Cn1c(-c2cc(F)c(-c3cnc(-c4nc(C#N)c(C#N)n4C)nc3)c(F)c2F)nc(C#N)c1C#N
",-6.961170673370361,-3.749997615814209,0.37046074867248535,79.06976744186046,-6.943250215863889,-3.96787871601202,0.961694080397815,Cn1c(-c2ncc(-c3cc(F)c(-c4cnc(-c5nc(C#N)c(C#N)n5C)nc4)c4nsnc34)cn2)nc(C#N)c1C#N
60,"CN1C(=O)C(=Cc2ccsc2C(=O)c2cocc2-c2nc3ccccc3o2)C(=O)N(C)C1=O
",-6.364380359649658,-3.249447822570801,0.6029014587402344,89.2156862745098,-6.449320207876969,-3.21258456065043,0.7838072120059579,CN1C(=O)C(=Cc2ccsc2C(=O)c2cocc2-c2ccnc(-c3nc4ccccc4o3)n2)C(=O)N(C)C1=O
61,"N#Cc1sc(-c2nccc(-c3oncc3C(=O)O)n2)c(C#N)c1C1COc2nsnc2O1
",-6.847074031829834,-3.76910662651062,0.94035404920578,95.65217391304348,-6.879995199676629,-3.75702933790679,0.722643119448341,N#Cc1sc(-c2ccnc(-c3oncc3C(=O)O)n2)c(C#N)c1C1COc2nsnc2O1
62,"N#Cc1cnc(-c2ccc(C(=C(c3ccccc3)c3ccc(-c4ncc(C=c5sc(=C(C#N)C#N)n(C)c5=O)nn4)cc3)c3ccccc3)cc2)nn1
",-5.96477746963501,-3.5243828296661377,5.238763809204102,87.57396449704143,-5.95934288762391,-3.7551711197447504,6.0094646016604605,Cn1c(=C(C#N)C#N)sc(=Cc2cnc(-c3ccc(C(=C(c4ccccc4)c4ccc(-c5ncc(C=c6sc(=C(C#N)C#N)n(C)c6=O)nn5)cc4)c4ccccc4)cc3)nn2)c1=O
63,"CN1C(=O)C(=Cc2c3c(=O)n(C)c(=O)c3c(C3=C4OCCOC4=C[Si]3(C)C)c3c4ccc(C#N)c5cccc(c23)c54)n1
",-5.7679548263549805,-3.176605224609375,4.018430709838867,85.71428571428571,-5.8578614056588805,-3.20775313536939,3.6035491321790802,Cn1c(=O)c2c(C(=O)O)c3c4ccc(C#N)c5cccc(c3c(C3=C6OCCOC6=C[Si]3(C)C)c2c1=O)c54
64,"Cc1nc2c(-c3nccc(-c4occc4C(=O)c4cccs4)n3)sc(C3COc4nsnc4O3)c2nc1C
",-6.044260025024414,-2.714308261871338,0.9798879027366638,90.09009009009009,-5.91886117522771,-2.88803314580715,1.6162623532520601,Cc1nc2c(-c3ncc(-c4occc4C(=O)c4cccs4)cn3)sc(C3COc4nsnc4O3)c2nc1C
65,"CN1C(=O)C(=Cc2c(-c3c(C#N)csc3C#N)sc3ccc(C#N)cc23)C(=O)N(C)C1=O
",-6.821882247924805,-3.489981174468994,0.4650711417198181,85.56701030927834,-6.707420464834289,-3.6234332893874903,0.9144741086343241,CN1C(=O)C(=Cc2ccnc(-c3c(-c4c(C#N)csc4C#N)sc4ccc(C#N)cc34)n2)C(=O)N(C)C1=O
66,"N#CC(C#N)=C1C=CSC(c2ncnc(C3=CC(=C(C#N)C#N)C=C(C4COc5nsnc5O4)O3)n2)=C1
",-6.689329624176025,-4.1212615966796875,2.003223419189453,90.65420560747664,-6.56788928063073,-4.01592667770454,2.5634907747751603,N#CC(C#N)=C1C=CSC(c2ccnc(C3=CC(=C(C#N)C#N)C=C(C4COc5nsnc5O4)O3)n2)=C1
67,"CN1C(=O)C(=Cc2ncc(-c3ccnc(-c4cc5c(s4)-c4sccc4[Si]5(C)C)n3)nn2)C(=O)N(C)C1=O
",-5.735928535461426,-3.2818336486816406,5.933239459991455,96.15384615384616,-5.737764288806191,-3.1929090554105697,4.5992270963795,CN1C(=O)C(=Cc2ncc(-c3nccc(-c4cc5c(s4)-c4sccc4[Si]5(C)C)n3)nn2)C(=O)N(C)C1=O
68,"O=C(O)c1conc1-c1ncnc(-c2cc3c(s2)-c2sc(C4COc5cscc5S4)cc2C32OCCO2)n1
",-5.806424140930176,-2.760826826095581,1.430195689201355,78.1725888324873,-5.720348908103451,-2.5250234039808,1.1738528702805602,O=C(O)c1conc1-c1ncnc(-c2cc3c(s2)-c2sccc2C32OCCO2)n1
69,"CN1C(=O)C(=Cc2nc3ccc(-c4cnc(-c5oncc5C(=O)O)nc4)cc3o2)C(=O)N(C)C1=O
",-6.990269660949707,-3.8602709770202637,0.6711324453353882,95.91836734693877,-6.6667892025,-3.537479985,0.8300461305801908,CN1C(=O)C(=Cc2nc3ccc(-c4ncc(-c5oncc5C(=O)O)cn4)cc3o2)C(=O)N(C)C1=O
